"BATHRM","HF_BATHRM","AC","BEDRM","AYB","EYB","QUALIFIED","GBA","STRUCT","CNDTN","ROOF","FIREPLACES","WARD","PRICE_TRANS","GRADE_MEDIAN_PRICE"
1,0,"N",2,1941,1954,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",529.150262212918,663.25
2,1,"Y",3,1938,1964,"Q",1472,"Expensive","Good","Cheap",0,"Ward 7",607.453701939498,663.25
1,0,"Y",2,1938,1961,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",517.687164221791,663.25
1,0,"Y",3,1940,1943,"U",1040,"Expensive","Bad","Cheap",0,"Ward 7",434.571052878583,663.25
4,0,"Y",4,1941,1943,"Q",2720,"Cheap","Bad","Cheap",0,"Ward 7",594.978991225741,663.25
1,1,"Y",3,1941,1964,"Q",1024,"Expensive","Good","Cheap",0,"Ward 7",484.767985741633,663.25
1,1,"Y",3,1941,1961,"Q",1024,"Expensive","Good","Cheap",0,"Ward 7",530.094331227943,663.25
1,0,"Y",3,1941,1943,"Q",1024,"Expensive","Bad","Cheap",0,"Ward 7",514.78150704935,663.25
1,0,"Y",3,1941,1943,"Q",1024,"Expensive","Bad","Cheap",0,"Ward 7",430.116263352131,663.25
2,0,"Y",3,1942,1964,"Q",904,"Expensive","Good","Cheap",0,"Ward 7",565.243310442503,663.25
2,0,"Y",3,1943,1954,"U",1292,"Expensive","Bad","Cheap",0,"Ward 5",447.213595499958,663.25
1,0,"Y",2,1927,1954,"Q",840,"Expensive","Bad","Cheap",0,"Ward 5",671.565335615233,663.25
1,1,"N",3,1931,1954,"U",1388,"Expensive","Bad","Cheap",0,"Ward 7",612.372435695794,663.25
1,0,"N",3,1932,1957,"Q",1240,"Expensive","Bad","Cheap",0,"Ward 7",659.545297913646,782.62
3,0,"Y",4,1940,1964,"Q",1040,"Expensive","Good","Cheap",0,"Ward 7",610.327780786685,663.25
1,0,"Y",3,1940,1957,"Q",1040,"Expensive","Good","Cheap",0,"Ward 7",538.51648071345,663.25
2,0,"Y",3,1940,1964,"Q",1136,"Expensive","Good","Cheap",0,"Ward 7",599.916660878826,663.25
1,0,"Y",3,1940,1954,"Q",1040,"Expensive","Bad","Cheap",0,"Ward 7",480.624593627917,663.25
2,1,"Y",3,1940,1964,"Q",1192,"Expensive","Good","Cheap",0,"Ward 7",640.312423743285,663.25
1,0,"Y",3,1940,1954,"Q",992,"Expensive","Bad","Cheap",0,"Ward 7",441.588043316392,663.25
1,0,"Y",3,1940,1943,"U",992,"Expensive","Bad","Cheap",0,"Ward 7",492.95030175465,663.25
4,0,"N",4,1941,1954,"Q",3400,"Cheap","Bad","Cheap",0,"Ward 7",632.454741463767,663.25
4,0,"N",4,1941,1943,"Q",3400,"Cheap","Bad","Cheap",0,"Ward 7",655.7438524302,663.25
4,0,"N",4,1941,1954,"Q",3400,"Cheap","Bad","Cheap",0,"Ward 7",678.232998312527,663.25
2,1,"Y",3,1937,1967,"Q",1116,"Expensive","Good","Cheap",0,"Ward 6",842.021377400835,782.62
3,1,"Y",4,1937,1967,"Q",1224,"Expensive","Good","Cheap",0,"Ward 6",854.400374531753,782.62
2,1,"N",3,1937,1967,"Q",1080,"Expensive","Good","Cheap",0,"Ward 6",805.605362444913,782.62
1,0,"Y",3,1942,1964,"Q",928,"Expensive","Good","Cheap",0,"Ward 7",595.818764390649,663.25
1,1,"N",2,1942,1943,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",475.394572960188,663.25
1,0,"N",2,1942,1954,"U",832,"Expensive","Bad","Cheap",0,"Ward 7",463.680924774785,663.25
1,1,"Y",2,1940,1954,"Q",928,"Expensive","Bad","Cheap",0,"Ward 7",479.583152331272,663.25
2,1,"Y",3,1941,1964,"Q",1188,"Expensive","Good","Cheap",0,"Ward 7",644.204936336256,663.25
1,1,"Y",3,1941,1954,"Q",1188,"Expensive","Bad","Cheap",1,"Ward 7",532.071423776921,663.25
1,1,"N",3,1941,1954,"U",1188,"Expensive","Bad","Cheap",1,"Ward 7",473.257857832282,663.25
2,0,"Y",3,1942,1964,"Q",1024,"Expensive","Good","Cheap",0,"Ward 7",591.607978309962,663.25
1,2,"N",3,1942,1954,"Q",1216,"Expensive","Bad","Cheap",0,"Ward 7",500.999001995014,663.25
1,0,"Y",3,1939,1954,"Q",1260,"Expensive","Bad","Cheap",0,"Ward 7",725.947656515261,663.25
1,0,"N",2,1938,1957,"Q",800,"Expensive","Bad","Cheap",0,"Ward 6",707.106781186548,782.62
2,0,"N",4,1938,1957,"Q",1224,"Expensive","Bad","Cheap",0,"Ward 6",714.142842854285,782.62
2,1,"Y",3,1949,1971,"Q",1260,"Expensive","Good","Cheap",0,"Ward 6",760.920495189872,782.62
1,1,"Y",2,1949,1971,"Q",1120,"Expensive","Good","Cheap",0,"Ward 6",734.846922834953,782.62
2,0,"Y",2,1949,1962,"Q",1120,"Expensive","Bad","Cheap",0,"Ward 6",725.25857457875,782.62
2,0,"N",2,1949,1962,"Q",1120,"Cheap","Bad","Cheap",0,"Ward 6",640.312423743285,782.62
2,0,"N",2,1949,1962,"Q",1120,"Cheap","Good","Cheap",0,"Ward 6",637.965516309463,782.62
1,0,"Y",2,1941,1964,"Q",832,"Expensive","Good","Cheap",0,"Ward 7",502.991053598372,663.25
2,0,"N",4,1936,1957,"Q",1430,"Expensive","Bad","Cheap",0,"Ward 6",793.725393319377,782.62
2,0,"N",2,1936,1967,"Q",1500,"Expensive","Good","Cheap",0,"Ward 6",836.660026534076,782.62
1,0,"N",3,1942,1943,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",558.121850495033,663.25
1,0,"Y",3,1941,1954,"U",960,"Expensive","Bad","Cheap",0,"Ward 7",519.615242270663,663.25
2,0,"Y",2,1942,1964,"Q",832,"Expensive","Good","Cheap",0,"Ward 7",645.368112010502,663.25
1,0,"Y",2,1942,1943,"U",832,"Expensive","Bad","Cheap",0,"Ward 7",404.895048129759,663.25
1,0,"N",2,1942,1954,"U",832,"Expensive","Bad","Cheap",0,"Ward 7",436.634858892416,663.25
3,0,"Y",3,2014,2015,"Q",1350,"Expensive","Good","Cheap",0,"Ward 7",524.309069156733,782.62
1,0,"Y",2,1942,1954,"U",1122,"Expensive","Good","Cheap",0,"Ward 7",336.154726279432,663.25
1,0,"N",2,1941,1954,"U",810,"Expensive","Bad","Cheap",0,"Ward 7",556.776436283002,663.25
1,1,"N",3,1940,1954,"Q",1070,"Expensive","Bad","Cheap",0,"Ward 7",645.368112010502,663.25
1,0,"Y",3,1941,1957,"Q",1260,"Expensive","Bad","Cheap",0,"Ward 7",557.673739743947,782.62
2,1,"Y",4,1927,1964,"Q",1152,"Expensive","Good","Cheap",0,"Ward 6",800,663.25
2,1,"Y",3,1927,1964,"Q",884,"Expensive","Good","Cheap",0,"Ward 6",788.669766125214,663.25
2,1,"Y",4,1937,1967,"Q",1152,"Expensive","Good","Cheap",0,"Ward 6",885.437744847146,782.62
3,1,"Y",3,1937,1967,"Q",1152,"Expensive","Good","Cheap",0,"Ward 6",906.642156531451,782.62
2,1,"Y",3,1937,1967,"Q",1156,"Expensive","Good","Cheap",0,"Ward 6",874.642784226795,782.62
2,0,"N",4,1937,1957,"Q",1496,"Expensive","Bad","Cheap",0,"Ward 6",743.639697703128,782.62
2,2,"Y",3,1937,1967,"Q",1224,"Expensive","Good","Cheap",2,"Ward 6",883.176086632785,782.62
2,1,"Y",3,1931,1967,"Q",1440,"Expensive","Good","Cheap",1,"Ward 6",881.47603484156,782.62
2,1,"Y",2,1943,1964,"Q",952,"Expensive","Good","Cheap",0,"Ward 7",574.369219230975,663.25
1,0,"N",2,1943,1954,"U",832,"Expensive","Bad","Cheap",0,"Ward 7",423.249335498592,663.25
2,0,"Y",2,1943,1964,"Q",832,"Expensive","Good","Cheap",0,"Ward 7",562.13788344142,663.25
1,0,"Y",2,1910,1964,"Q",954,"Expensive","Bad","Cheap",0,"Ward 5",670.820393249937,663.25
2,1,"Y",6,1922,1967,"Q",1840,"Expensive","Bad","Cheap",1,"Ward 5",774.596669241483,782.62
1,0,"Y",2,1921,1954,"Q",812,"Expensive","Good","Cheap",0,"Ward 5",736.206492772238,663.25
1,0,"N",3,1942,1943,"U",832,"Expensive","Bad","Cheap",0,"Ward 7",378.153408023781,663.25
1,0,"N",2,1942,1954,"U",960,"Expensive","Bad","Cheap",0,"Ward 7",406.201920231798,663.25
1,0,"Y",2,1942,1964,"Q",832,"Expensive","Good","Cheap",0,"Ward 7",496.990945591567,663.25
2,0,"Y",2,1940,1964,"Q",832,"Expensive","Good","Expensive",0,"Ward 7",632.455532033676,663.25
5,1,"Y",8,1922,1967,"Q",2519,"Expensive","Good","Cheap",0,"Ward 5",886.002257333467,782.62
1,0,"N",3,1905,1947,"U",1359,"Expensive","Bad","Cheap",1,"Ward 5",608.296802556121,782.62
1,0,"N",4,1922,1957,"U",1506,"Expensive","Bad","Cheap",1,"Ward 5",600,782.62
2,1,"Y",2,1935,1967,"Q",1152,"Expensive","Bad","Cheap",0,"Ward 6",700,782.62
2,0,"N",3,1939,1957,"Q",1224,"Expensive","Bad","Cheap",0,"Ward 6",774.596669241483,782.62
1,0,"Y",2,1939,1954,"U",832,"Expensive","Bad","Cheap",0,"Ward 7",387.298334620742,663.25
1,0,"Y",2,1939,1964,"Q",832,"Expensive","Good","Cheap",0,"Ward 7",555.877684387492,663.25
1,0,"Y",2,1939,1964,"Q",944,"Expensive","Good","Cheap",0,"Ward 7",499.998999999,663.25
1,0,"Y",2,1939,1943,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",435.889894354067,663.25
1,0,"N",2,1939,1954,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",533.853912601566,663.25
2,0,"Y",3,1941,1964,"Q",1312,"Expensive","Good","Cheap",0,"Ward 7",564.800849857718,663.25
1,0,"Y",2,1942,1954,"U",944,"Expensive","Bad","Cheap",0,"Ward 7",418.330013267038,663.25
2,1,"Y",3,2017,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",613.510391110045,782.62
2,1,"Y",3,2017,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",673.61190607055,782.62
2,1,"Y",3,2017,2017,"Q",1216,"Expensive","Good","Cheap",1,"Ward 7",621.196426261452,782.62
2,1,"Y",3,2017,2017,"Q",1236,"Expensive","Good","Cheap",0,"Ward 7",608.543342745609,782.62
2,1,"Y",3,2017,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",617.196079054299,782.62
2,1,"Y",3,2017,2017,"Q",1236,"Expensive","Good","Cheap",0,"Ward 7",616.814396719143,782.62
2,1,"Y",3,2017,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",657.693697704334,782.62
2,1,"Y",3,2017,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",682.852839197436,782.62
2,1,"Y",3,2016,2017,"Q",1236,"Expensive","Good","Cheap",0,"Ward 7",644.380322480443,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",631.078442033952,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",634.717259888212,782.62
2,1,"Y",3,2016,2017,"Q",1232,"Expensive","Good","Cheap",0,"Ward 7",636.539865208771,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",646.073525227586,782.62
2,1,"Y",3,2016,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",651.657885703841,782.62
2,1,"Y",3,2016,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",649.530599741075,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",670.581091293216,782.62
2,1,"Y",3,2016,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",663.490014996458,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",591.607978309962,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",660.043180405646,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",649.462854980945,782.62
2,1,"Y",3,2016,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",649.301162789656,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",592.806882551139,782.62
2,1,"Y",3,2016,2017,"Q",1232,"Expensive","Good","Cheap",0,"Ward 7",591.607978309962,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",629.285308902091,782.62
3,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",656.067831858871,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",610.811754962198,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",596.933832179078,782.62
2,1,"Y",3,2016,2017,"U",1216,"Expensive","Good","Cheap",0,"Ward 7",600.882684057379,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",671.187008217531,782.62
1,0,"Y",2,1941,1964,"U",832,"Expensive","Good","Cheap",0,"Ward 7",528.299157674892,663.25
1,0,"Y",2,1930,1954,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",387.298334620742,663.25
1,0,"N",2,1941,1964,"Q",960,"Expensive","Good","Cheap",0,"Ward 7",476.445169982864,663.25
1,0,"Y",3,1941,1964,"Q",960,"Expensive","Good","Cheap",0,"Ward 7",546.531792304894,663.25
1,0,"N",2,1941,1954,"Q",885,"Expensive","Bad","Cheap",0,"Ward 7",467.974358271904,663.25
1,0,"Y",2,1941,1964,"U",780,"Expensive","Good","Cheap",0,"Ward 7",401.248052954778,663.25
1,1,"N",3,1931,1954,"Q",1440,"Expensive","Bad","Cheap",1,"Ward 6",714.142842854285,663.25
1,0,"N",3,1931,1954,"Q",1440,"Expensive","Bad","Cheap",0,"Ward 6",866.025403784439,663.25
3,0,"N",3,1940,1957,"U",1224,"Cheap","Bad","Cheap",0,"Ward 6",703.562363973514,782.62
2,0,"N",3,1935,1964,"Q",1512,"Expensive","Good","Cheap",0,"Ward 6",804.984471899924,663.25
1,1,"N",3,1933,1954,"Q",1404,"Expensive","Bad","Cheap",0,"Ward 6",790.569415042095,663.25
1,1,"Y",2,1942,1954,"Q",916,"Expensive","Bad","Cheap",0,"Ward 7",476.969600708473,663.25
1,0,"Y",2,1942,1954,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",649.615270756469,663.25
1,0,"N",3,1929,1954,"Q",1078,"Expensive","Bad","Cheap",0,"Ward 7",553.172667437573,663.25
1,1,"Y",3,1928,1964,"Q",1272,"Expensive","Good","Cheap",1,"Ward 7",636.396103067893,663.25
1,1,"N",3,1929,1954,"Q",1260,"Expensive","Bad","Cheap",1,"Ward 7",484.767985741633,663.25
1,1,"N",3,1940,1954,"U",1024,"Expensive","Bad","Cheap",0,"Ward 7",316.227766016838,663.25
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",677.348507047886,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",608.225287208613,782.62
1,0,"N",2,1920,1954,"Q",1000,"Expensive","Bad","Cheap",0,"Ward 6",748.331477354788,663.25
1,0,"Y",2,1900,1954,"Q",1000,"Expensive","Bad","Cheap",0,"Ward 6",612.372435695794,663.25
2,0,"N",3,1900,1950,"U",4904,"Expensive","Bad","Cheap",0,"Ward 6",1048.80884817015,950.53
1,0,"N",2,1928,1961,"Q",1280,"Cheap","Bad","Cheap",0,"Ward 6",696.419413859206,663.25
1,1,"N",3,1900,1954,"Q",1680,"Cheap","Bad","Cheap",0,"Ward 6",717.635004720366,663.25
3,1,"Y",4,1910,1967,"Q",1436,"Expensive","Good","Cheap",1,"Ward 6",871.20606058498,782.62
4,0,"N",4,1941,1957,"U",2640,"Cheap","Bad","Cheap",0,"Ward 6",974.679434480896,782.62
3,0,"N",4,1936,1964,"Q",1224,"Expensive","Good","Cheap",0,"Ward 6",807.155499268883,663.25
3,1,"Y",3,1936,1982,"Q",1224,"Expensive","Good","Expensive",0,"Ward 6",854.341851953889,663.25
2,1,"Y",3,1936,1964,"Q",1368,"Expensive","Bad","Cheap",0,"Ward 6",784.219357067906,663.25
4,0,"N",4,1937,1954,"U",2788,"Cheap","Bad","Cheap",0,"Ward 6",905.538513813742,663.25
4,0,"N",8,1937,1954,"U",3448,"Cheap","Bad","Cheap",0,"Ward 6",866.025403784439,663.25
2,1,"Y",2,1942,1964,"Q",1088,"Expensive","Good","Cheap",0,"Ward 7",631.66446789415,663.25
2,0,"Y",3,1951,1951,"Q",1383,"Cheap","Bad","Cheap",0,"Ward 7",538.51648071345,663.25
1,0,"Y",2,1941,1954,"U",810,"Expensive","Bad","Cheap",0,"Ward 7",640.312423743285,663.25
4,0,"N",4,1943,1954,"U",2496,"Cheap","Bad","Cheap",0,"Ward 7",548.697548746119,663.25
4,0,"N",4,1943,1954,"U",2496,"Cheap","Bad","Cheap",0,"Ward 7",563.826214360418,663.25
2,1,"Y",3,1948,1968,"Q",1590,"Expensive","Good","Cheap",0,"Ward 7",800,663.25
1,0,"N",3,1939,1954,"U",992,"Expensive","Bad","Expensive",0,"Ward 7",624.49979983984,663.25
1,0,"Y",2,1939,1964,"Q",832,"Expensive","Good","Cheap",0,"Ward 7",570.964096944808,663.25
3,0,"Y",4,1937,1967,"Q",1260,"Expensive","Good","Cheap",0,"Ward 6",839.642781187333,782.62
3,1,"Y",4,1939,1967,"Q",1260,"Expensive","Good","Cheap",0,"Ward 6",921.954445729289,782.62
2,0,"Y",2,1944,1955,"U",832,"Expensive","Bad","Cheap",0,"Ward 7",474.341649025257,663.25
2,1,"Y",3,1944,1965,"Q",960,"Expensive","Good","Cheap",0,"Ward 7",583.09518948453,663.25
1,0,"Y",2,1940,1964,"Q",832,"Expensive","Good","Expensive",0,"Ward 7",498.998997994986,663.25
1,1,"Y",3,1939,1964,"Q",1120,"Expensive","Bad","Cheap",0,"Ward 6",797.496081495075,663.25
2,1,"Y",2,1929,1964,"Q",1312,"Expensive","Good","Cheap",0,"Ward 6",741.619848709566,663.25
2,0,"N",3,1900,1964,"Q",1184,"Expensive","Good","Cheap",1,"Ward 6",790.569415042095,663.25
2,1,"Y",3,1900,1967,"Q",1232,"Expensive","Good","Cheap",0,"Ward 6",821.522975941635,782.62
2,0,"Y",2,1940,1964,"Q",832,"Expensive","Good","Cheap",0,"Ward 7",624.49979983984,663.25
1,0,"Y",2,1940,1954,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",519.615242270663,663.25
1,0,"N",3,1939,1964,"U",1216,"Expensive","Bad","Cheap",0,"Ward 7",447.213595499958,663.25
1,1,"Y",2,1942,1964,"Q",832,"Expensive","Good","Cheap",0,"Ward 7",575.447651832901,663.25
1,0,"N",2,1942,1943,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",508.920425999979,663.25
2,0,"Y",2,1938,1964,"Q",1200,"Expensive","Good","Cheap",0,"Ward 7",636.396103067893,663.25
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",657.619951035551,782.62
2,1,"Y",3,2016,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",664.635990599366,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",675.113323820527,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",673.242155542863,782.62
2,0,"Y",3,1941,1964,"Q",836,"Expensive","Good","Cheap",0,"Ward 7",561.248608016091,663.25
1,0,"Y",2,1941,1954,"U",780,"Expensive","Bad","Cheap",0,"Ward 7",412.310562561766,663.25
1,1,"Y",2,1900,1964,"Q",960,"Expensive","Good","Cheap",1,"Ward 6",712.039324756716,663.25
1,1,"Y",2,1900,1954,"U",888,"Expensive","Bad","Cheap",1,"Ward 6",561.248608016091,663.25
2,0,"N",3,1936,1964,"Q",1080,"Expensive","Good","Cheap",0,"Ward 6",734.433114721824,663.25
1,1,"N",3,1936,1954,"Q",1080,"Expensive","Bad","Cheap",0,"Ward 6",870.057469366248,663.25
2,0,"N",3,1930,1954,"U",1080,"Expensive","Bad","Cheap",0,"Ward 6",700,663.25
2,0,"N",4,1936,1954,"U",1080,"Expensive","Bad","Cheap",0,"Ward 6",741.619848709566,663.25
3,1,"Y",3,1931,1982,"Q",1224,"Expensive","Good","Cheap",0,"Ward 6",894.427190999916,663.25
1,0,"N",3,1936,1954,"Q",1224,"Expensive","Bad","Cheap",0,"Ward 6",894.427190999916,663.25
2,0,"N",4,1936,1967,"Q",1352,"Expensive","Good","Cheap",0,"Ward 6",812.403840463596,782.62
1,0,"N",3,1931,1954,"U",1408,"Expensive","Good","Cheap",0,"Ward 6",705.691150575094,663.25
1,0,"Y",2,1940,1954,"U",832,"Expensive","Bad","Expensive",0,"Ward 7",335.469819805001,663.25
1,1,"Y",2,1941,1954,"Q",1088,"Expensive","Bad","Cheap",0,"Ward 7",538.51648071345,663.25
1,0,"N",2,1941,1943,"U",832,"Expensive","Bad","Cheap",0,"Ward 7",426.028168082816,663.25
1,1,"Y",2,1941,1964,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",502.991053598372,663.25
3,1,"Y",4,1942,1964,"Q",1440,"Expensive","Good","Cheap",0,"Ward 7",648.074069840786,663.25
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",602.558710832397,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",606.085802506543,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",674.905178525102,782.62
2,1,"Y",3,2016,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",679.219404905366,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",608.276253029822,782.62
2,1,"Y",3,2016,2017,"Q",1236,"Expensive","Good","Cheap",0,"Ward 7",608.239262132921,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",615.683360177941,782.62
2,1,"Y",3,2016,2017,"Q",1236,"Expensive","Good","Cheap",0,"Ward 7",613.291121735836,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",612.008986862121,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",670.196239917832,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",666.921284710572,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",617.988673035356,782.62
4,0,"N",4,1942,1943,"Q",2720,"Cheap","Bad","Cheap",0,"Ward 7",670.820393249937,663.25
2,0,"N",3,1927,1957,"Q",1400,"Expensive","Bad","Cheap",1,"Ward 6",754.983443527075,782.62
3,1,"Y",4,1927,1967,"Q",1400,"Expensive","Good","Cheap",1,"Ward 6",924.662100445346,782.62
1,0,"N",3,1945,1945,"Q",992,"Expensive","Bad","Cheap",0,"Ward 7",544.058820349418,663.25
2,0,"Y",3,1939,1964,"Q",1024,"Expensive","Good","Cheap",0,"Ward 6",793.725393319377,663.25
1,1,"N",3,1940,1954,"Q",1024,"Expensive","Bad","Cheap",0,"Ward 6",741.619848709566,663.25
1,1,"N",3,1940,1954,"Q",1024,"Expensive","Bad","Cheap",0,"Ward 6",674.536878161602,663.25
1,0,"N",2,1931,1954,"U",1404,"Expensive","Bad","Cheap",0,"Ward 6",695.701085237043,663.25
1,0,"Y",3,1949,1959,"Q",992,"Cheap","Bad","Cheap",0,"Ward 7",538.51648071345,663.25
1,0,"N",2,1942,1943,"Q",832,"Expensive","Bad","Cheap",0,"Ward 7",424.264068711929,663.25
1,0,"Y",2,1942,1964,"Q",928,"Expensive","Good","Cheap",0,"Ward 7",546.808924579693,663.25
1,1,"Y",3,1940,1964,"Q",1024,"Expensive","Bad","Cheap",0,"Ward 7",577.927331071996,663.25
1,1,"N",3,1940,1954,"Q",1024,"Expensive","Bad","Cheap",0,"Ward 7",556.776436283002,663.25
2,0,"Y",4,1940,1964,"Q",1188,"Expensive","Good","Cheap",0,"Ward 7",595.818764390649,663.25
1,0,"N",3,1945,1956,"Q",1188,"Expensive","Bad","Cheap",0,"Ward 7",501.298314379771,663.25
2,1,"Y",3,1937,1967,"Q",1260,"Expensive","Good","Cheap",0,"Ward 7",836.660026534076,782.62
3,1,"Y",3,1928,1967,"Q",1476,"Expensive","Good","Cheap",0,"Ward 6",866.025403784439,782.62
2,0,"N",3,1940,1964,"Q",1024,"Expensive","Good","Cheap",0,"Ward 6",748.331477354788,663.25
1,1,"Y",3,1939,1964,"Q",992,"Expensive","Good","Cheap",0,"Ward 6",727.323861838727,663.25
2,0,"Y",3,1939,1967,"Q",1296,"Expensive","Bad","Cheap",0,"Ward 6",727.186358507914,782.62
1,0,"Y",2,1943,1954,"U",832,"Expensive","Bad","Cheap",0,"Ward 7",458.257569495584,663.25
1,0,"N",2,1942,1954,"Q",880,"Expensive","Bad","Cheap",0,"Ward 7",469.041575982343,663.25
1,0,"N",2,1942,1954,"U",832,"Expensive","Bad","Cheap",0,"Ward 7",474.499736564732,663.25
1,0,"N",2,1942,1964,"Q",880,"Expensive","Bad","Cheap",0,"Ward 7",544.518135602479,663.25
3,1,"Y",3,2013,2015,"Q",1440,"Expensive","Good","Cheap",0,"Ward 7",616.441400296898,782.62
3,0,"Y",3,2016,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",670.792814511306,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",591.607978309962,782.62
3,0,"Y",3,2016,2017,"Q",1232,"Expensive","Good","Cheap",0,"Ward 7",618.084945618319,782.62
3,0,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",621.806239917227,782.62
3,0,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",648.667094895371,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",628.152051656285,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",654.728951551709,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",685.565460040104,782.62
2,1,"Y",3,2016,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",658.834577113254,782.62
2,1,"Y",3,2016,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",643.611684169888,782.62
2,1,"Y",3,2016,2017,"Q",1232,"Expensive","Good","Cheap",0,"Ward 7",601.996677731696,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",602.004152809596,782.62
2,2,"Y",3,2016,2017,"Q",1232,"Expensive","Good","Cheap",0,"Ward 7",591.607978309962,782.62
2,1,"Y",3,2016,2017,"Q",1520,"Expensive","Good","Cheap",0,"Ward 7",647.638016178791,782.62
2,1,"Y",3,2016,2017,"Q",1540,"Expensive","Good","Cheap",0,"Ward 7",655.400640829714,782.62
2,1,"Y",3,2016,2017,"Q",1216,"Expensive","Good","Cheap",0,"Ward 7",591.607978309962,782.62
2,0,"Y",3,1939,1967,"Q",1052,"Expensive","Good","Cheap",0,"Ward 7",781.024967590665,782.62
